rev_id	true_proba
642725898	0.6946185766930274
604560447	0.38770680984596245
646040585	0.75429361699912
608162438	0.657961849933352
627404679	0.6422964294335012
613633642	0.7550317819531097
642993279	0.7093820914553656
655685000	0.7028618274385239
638053128	0.19915396651147987
628564909	0.7659570220744476
610475877	0.7300791876366328
622091343	0.6579593225828182
628365490	0.7075560153738222
629066675	0.29084891338636965
653169357	0.7534938959821681
642386928	0.4623952753065615
622683621	0.6142106532093473
623585449	0.7372775222364114
617960582	0.7214028562722591
639172921	0.7596468184299978
631899875	0.7351029580190019
626784390	0.7436782661571312
648863384	0.7500891886424712
654313224	0.6635673998667158
653287235	0.7473276150595544
635842271	0.07340026330877203
610359542	0.7238838009064209
604316446	0.734995711710615
645350070	0.732520755469875
638063923	0.6984483993599575
617472077	0.7512621046273743
605781472	0.7135868425442983
619305312	0.7427205781487284
604837391	0.7160482848040226
638933722	0.6437820582893066
645945017	0.2129777928937155
628514148	0.7410939250598929
639176285	0.6960474013811543
655403880	0.5071713450598156
641853728	0.7581631538404
615626877	0.6895466303412823
649924486	0.7226366952100304
643047554	0.43601001444773146
625466065	0.6339218524851713
654258748	0.551498498618401
624387633	0.625118105358433
651776136	0.7373644404764726
621118033	0.002209686066465677
612761837	0.747062931772028
613681474	0.7537056932259186
609056909	0.7334551435817859
645952137	0.717152303783486
645288571	0.6699543899656047
635861594	0.7597726695092599
629244859	0.7085564858611902
642288201	0.7546939762653726
613694586	0.7384447456140458
634735589	0.394238932705113
651858372	0.7287306900525231
648311830	0.6116077558447421
647810436	0.6826152266677303
654756617	0.7374399422215221
655550898	0.17485062711404534
638111041	0.7550096754566757
607897138	0.7174805319339282
639769689	0.7300100432059526
626857831	0.8420428432035504
639482470	0.45800184586260184
646425489	0.7124654232350334
615304649	0.7814953446940475
630921941	0.47320121759069184
648316825	0.7210264717060393
616497937	0.7794728143139232
630619675	0.7062831660798329
635990659	0.6305526296565066
606719424	0.7392221346889817
646059516	0.6786498900986854
650180155	0.7572458832233411
647340324	0.6807303622318008
647263668	0.4326450538696006
607564221	0.7281322404119693
622858298	0.47217534540890577
634215456	0.7580280171507509
605333721	0.730227712656615
607025366	0.7395143234060609
643429138	0.2181844695872662
642496554	0.5347469177920755
626179847	0.6449221425198198
627476753	0.6127136560879715
632788939	0.711748357080897
636563144	0.754342193209476
628018436	8.870103444761054e-07
628808581	0.6843044479883827
619058710	0.6122099185763284
607698469	0.5850111485639764
619392362	0.7571308812375076
622931950	0.6967547761233179
645738412	0.7233581272100974
647543195	0.7180219696002003
649637548	0.7093290083727882
606251743	0.6641106924272564
641513951	0.7508512838152572
654447884	0.7537465801311488
617401617	0.4879719154325463
638998495	0.6300019326208606
607628394	0.0603226979282292
645505136	0.7285938690401619
641141514	0.6815540852047876
610328075	0.751913603021117
613621637	0.7203284665296673
643648248	0.745074552364239
618517849	0.7395946895223194
645371778	0.7550230565941547
608355821	0.7267708001452355
656130050	0.7539297036722429
646705653	0.28419680607886816
636839133	0.7491651580918391
640951307	0.7473725839024397
613916353	0.6899484503091409
641877527	0.7419939494935021
609992300	0.7515250583685262
608223509	0.7421780097874979
642223133	0.754610284427226
614955518	0.7390155978219467
641321871	0.7382481617059722
626586626	0.7398436330757976
621748104	0.3459130363428635
649614509	0.7378425287382843
643753850	0.7499723990267666
654188120	0.726672277779526
626849707	0.7540275957918686
627129303	0.5401951511272896
655093182	0.7251166334045718
608710355	0.7129493105682537
647848420	0.7584240203904925
631365926	0.7401156041979244
637403479	0.6108574024298722
643626110	0.7069277910950817
618787202	0.7342604441490085
631186036	0.7518039310056073
616984930	0.7225636351453312
641182261	0.7254562872410817
617266531	0.7094723516092236
608014197	0.6897165884683406
636352360	0.49154111637830994
640271807	0.6924883015316685
629823517	0.4868061387211679
653830716	0.2658726158367203
608426293	0.6031109536178476
605846556	0.7205200933892351
620449341	0.7566452209399589
641712336	0.762783489817009
656225088	0.7799489871608042
651063338	0.7457340583701683
612864425	0.7535549028404301
636164645	0.46970853123290357
614010979	0.7033895938145489
639297446	0.6794852903082301
607311121	0.6777042665549222
647369867	0.7107695961111821
643787572	0.4767791608818147
611210376	0.7247025250961361
644002442	0.6526289944856153
656199149	0.6021826104031683
648110157	0.4719811328289238
633956061	0.5926814065840831
654805199	0.573731428299972
639327233	0.7058309719593575
638500008	0.7359809447661165
649003451	0.6030990768873785
621118872	0.6610633982327637
636810640	0.7365731411914396
635247009	0.7754011721126671
623533522	0.6233071882858718
605578639	0.7345425842344138
653548053	0.6688166488988676
634022555	0.39213554002727813
640334176	0.718469646254443
643748834	0.07377057380599054
639380269	0.37454189867209625
650670305	0.0004265030281964339
634604962	0.7521586732477733
641690903	0.43036779744486703
630346837	0.643168932500115
614916632	0.7422793000864942
606729568	0.7300785028466708
633922654	0.7397268201818117
642608697	0.65941721062344
612969419	0.05177616032921673
628480708	0.6950319267881411
618602623	0.7609412821003175
644178451	0.6055907271981154
619102165	0.7117789107567547
608288070	0.7169200704433227
635001170	0.15491560186821823
650485563	0.6001451399165356
625140190	0.7420625511929548
608719675	0.725050585147287
656355817	0.6867731246986165
625928211	0.6363915367781764
609410670	0.6387853041037743
621955812	0.7414182002562796
650180278	0.7134438098236376
622749133	0.6784526768220782
642802727	0.7260115747213984
635785087	0.5421044203836802
613862186	0.7040464955607736
614546943	0.7443592954866015
648020687	0.7346521059105832
642934305	0.47052903885593034
634789963	0.00010941160057905083
654028758	0.7078301686935404
640832491	0.6718994066421194
606617048	0.5233281525080012
