rev_id	true_proba
642725898	0.01960600010789994
604560447	0.004787741200935012
646040585	0.027819280257781163
608162438	0.01845648598267281
627404679	0.008754624565841732
613633642	0.07738529454746837
642993279	0.3253066032810912
655685000	0.04728337638876066
638053128	0.008892334156322094
628564909	0.08248959092567744
610475877	0.20413853928129896
622091343	0.014217134149287271
628365490	0.2278730706155608
629066675	0.008302910249296932
653169357	0.04092314364089582
642386928	0.010875645772101079
622683621	0.01310064664476239
623585449	0.20708205106290226
617960582	0.01900681837349202
639172921	0.056262622318977024
631899875	0.3961455814694526
626784390	0.15242481338902397
648863384	0.03447838945157784
654313224	0.015322112905176911
653287235	0.13240809086171923
635842271	0.008150607751285689
610359542	0.02160718157557148
604316446	0.6983306361626991
645350070	0.011328242917885447
638063923	0.01247158620563086
617472077	0.09409424468829485
605781472	0.11571378830332178
619305312	0.01968349602725054
604837391	0.018140512513114413
638933722	0.0105621240328391
645945017	0.016278344616320713
628514148	0.010887277693394733
639176285	0.014760611184071959
655403880	0.011967964750341757
641853728	0.015650914729755067
615626877	0.35491211234407205
649924486	0.02479086038653317
643047554	0.010219895149828483
625466065	0.00873719611263443
654258748	0.1259174054594597
624387633	0.04442972465044761
651776136	0.006724642386005524
621118033	0.012167945167608264
612761837	0.6852888732694354
613681474	0.1298409409459905
609056909	0.3516468169491952
645952137	0.0945399740061806
645288571	0.012137398654251766
635861594	0.085167156339852
629244859	0.008810112450756507
642288201	0.033356359950025644
613694586	0.33789963045060767
634735589	0.006959059620136289
651858372	0.49559280266909095
648311830	0.021160393770369525
647810436	0.03073692654750067
654756617	0.05284929436422593
655550898	0.00782510586037383
638111041	0.8843305787028276
607897138	0.09168642916554447
639769689	0.051978464315896415
626857831	0.006884064282602022
639482470	0.008990315119864574
646425489	0.3405874370499514
615304649	0.03596026953316144
630921941	0.006962687623060202
648316825	0.14235672638992292
616497937	0.08493695152676282
630619675	0.018634988904606704
635990659	0.046102601693782747
606719424	0.23910713285792978
646059516	0.015473016070469489
650180155	0.7021600541619952
647340324	0.020025611831523068
647263668	0.027174496794367002
607564221	0.8503809728750608
622858298	0.014131700970894334
